"Date","United.States.USD.","Europe.EUR.","Japan.JPY.","United.Kingdom.GBP.","Canada.CAD.","Switzerland.CHF.","India.INR.","China.CNY.","Turkey.TRY.","Saudi.Arabia.SAR.","Indonesia.IDR.","United.Arab.Emirates.AED.","Thailand.THB.","Vietnam.VND.","Egypt.EGP.","South.Korean.KRW.","Australia.AUD.","South.Africa.ZAR."
"28-02-1994",0.0858037941637176,0.126147865138414,0.0655948195600517,0.104480939288103,0.108969866853539,0.119722382880278,0.0711956567591054,0.198188328133311,0.000471894345339733,0.103961671998423,0.0239292587833916,0.086381937317439,0.0912947667193204,0.0586312439642706,0.013799210052431,0.0902157435864727,0.13619335347432,0.0342812940801747
"31-03-1994",0.0902129140801764,0.124807292713989,0.0670016536275586,0.108493720740135,0.118693062368605,0.12218045112782,0.0728991779789475,0.203888505172236,0.000620913612289122,0.108328153190715,0.0246442946517934,0.090518670561301,0.0941118279341137,0.0612313778409242,0.014797422555623,0.0928853721065116,0.144209466263847,0.0351943698715324
"29-04-1994",0.0828450426408308,0.115758428849119,0.0570654364048191,0.0981645240395333,0.110809390329362,0.108805668016194,0.0700777868707236,0.194369685855146,0.000800978559852968,0.101065845929924,0.0236945366093277,0.0827188758190574,0.0880699496332856,0.0577345386662409,0.0131458948925346,0.0883318969433085,0.13313192346425,0.034302528400904
"31-05-1994",0.0892846783082903,0.120986661304377,0.070192737934772,0.104183696217582,0.118386475122635,0.118782533256217,0.0725462404418609,0.201292463540302,0.000751305470869838,0.107403308215959,0.0246491105865722,0.0895555380121576,0.0931899450947855,0.0609332015092096,0.0145984433191063,0.0920842083915189,0.132044310171198,0.0367869439262259
"30-06-1994",0.0896907814584905,0.11582545747034,0.055954865694871,0.100616779371331,0.116152768044849,0.0984673221515327,0.0720280831413972,0.199434745675249,0.000738887198624055,0.106084267022454,0.0245475423105519,0.0890344990921292,0.0910483403449615,0.0608713607094698,0.0143165560673744,0.0910820884043404,0.132970795568983,0.0367869439262259
"29-07-1994",0.0871961478215467,0.113010255379047,0.0585350805274933,0.099353496321617,0.115451997196917,0.0993348756506651,0.0717524825148276,0.197600844705901,0.000738887198624055,0.105371681550101,0.0243896318283085,0.0886081945211968,0.0904260694284149,0.0597434854588233,0.0141772706018127,0.0902206152536772,0.129909365558912,0.0369386176457205
"31-08-1994",0.0882404130649185,0.112742140894162,0.0595022442088295,0.10024522553318,0.114751226348984,0.0967322151532678,0.0721321364391837,0.196933971626138,0.00081339683209875,0.106357172096972,0.0246361787792744,0.0884345148811873,0.0912646282418808,0.0620357307097708,0.014336453991026,0.0904760169176763,0.129305135951662,0.0360771109189911
"30-09-1994",0.0935197540175204,0.113948656076145,0.061919597570974,0.0997250501597681,0.114970217238963,0.0934065934065934,0.07411969503947,0.202197505577123,0.000832024240467424,0.111557529905848,0.0253648198397052,0.093771216546933,0.0948440156507341,0.0621299054786212,0.0153810949827386,0.0934290140801106,0.135508559919436,0.0368172786701248
"31-10-1994",0.0871381330858038,0.102955962195858,0.05157039033948,0.0885784350152337,0.1104152067274,0.0748987854251012,0.0717363120699013,0.194639610673145,0.000850651648836097,0.105326197371014,0.0244559373080931,0.088055577484803,0.0896300590536873,0.0596826448906302,0.0140048219301649,0.089205413937894,0.128902316213494,0.0348697881118139
"30-11-1994",0.0866740151998608,0.111468597090958,0.0554262607173131,0.0955636471724753,0.113787666433076,0.0937680740312319,0.0716210097669487,0.193615484157795,0.00086306992108188,0.104916839759237,0.0244988576521616,0.0872345464593037,0.0901920530153547,0.0600821414809437,0.014439259929893,0.088494872254511,0.121369587109768,0.0353885122324855
"30-12-1994",0.0867900446713465,0.109926938802869,0.0572483081583592,0.0957122687077358,0.118474071478626,0.0884181607865819,0.0715809351860445,0.191797461118918,0.00091274301006501,0.104992646724381,0.0247722448018621,0.0870766558774769,0.0905962631833678,0.0610180659035941,0.0144691068153705,0.0874900908935819,0.119597180261833,0.0353066084239584
"31-01-1995",0.0819168068689447,0.102218647362424,0.0509083834748413,0.0891729211562755,0.11510161177295,0.0716454598033545,0.0697557840978438,0.185970260636229,0.000937579554556575,0.100186485134254,0.0243763086822402,0.082245204073577,0.0865133859161122,0.0586797163725157,0.0134112005412235,0.0846723276041023,0.12,0.0342812940801747
"28-02-1995",0.0827870279050879,0.0997385883772371,0.0470263885607882,0.0906591365088801,0.112386124737211,0.0635482938114517,0.0702219147494143,0.186756218194521,0.000962416099048139,0.101050684536895,0.0244902340969134,0.0831136022736244,0.0864460175547767,0.0593945142634229,0.0136466593044349,0.0852488984393614,0.126163141993958,0.0352307715642111
"31-03-1995",0.091837326680977,0.0982639587103693,0.0329686088684463,0.0925169056996359,0.123861247372109,0.0448958935801041,0.0736380970057961,0.197053056104667,0.00101829832415416,0.109920099458738,0.0260031110022022,0.0921607326122997,0.0913284508999881,0.0644756174446465,0.0155071151658658,0.0877023241731856,0.13583081570997,0.0366292032579515
